"","GEOID10","NatWalkInd","County"
"1063","20209",10.5662525877578,"Wyandotte"
"1065","21003",5.0222222224,"Allen"
"1071","21015",8.19883040935088,"Boone"
"1073","21017",5.80555555533333,"Bourbon"
"1074","21019",7.31981981994595,"Boyd"
"1075","21021",7.07575757577273,"Boyle"
"1077","21025",3.83333333338462,"Breathitt"
"1079","21029",5.7282608696087,"Bullitt"
"1081","21031",3.83333333333333,"Butler"
"1082","21033",5.81944444466667,"Caldwell"
"1083","21035",6.19354838693548,"Calloway"
"1084","21037",11.0774647888451,"Campbell"
"1089","21047",6.29666666652,"Christian"
"1091","21049",6.06410256415385,"Clark"
"1094","21055",4.2999999999,"Crittenden"
"1096","21059",7.12009803919118,"Daviess"
"1097","21061",3.8833333333,"Edmonson"
"1099","21063",3.416666666625,"Elliott"
"1100","21065",4.59722222216667,"Estill"
"1101","21067",11.0905448718846,"Fayette"
"1102","21069",3.95454545445455,"Fleming"
"1103","21071",4.76829268304878,"Floyd"
"1104","21073",6.94736842110526,"Franklin"
"1108","21081",4.76666666653333,"Grant"
"1109","21083",5.24137931034483,"Graves"
"1111","21087",3.53030303018182,"Green"
"1112","21089",6.20114942531035,"Greenup"
"1114","21093",6.13184079610448,"Hardin"
"1119","21101",5.95833333359375,"Henderson"
"1120","21103",4.32142857135714,"Henry"
"1124","21111",11.7465156796516,"Jefferson"
"1126","21113",7.97777777786667,"Jessamine"
"1128","21117",11.0059523812768,"Kenton"
"1130","21121",5.2037037037037,"Knox"
"1133","21127",4.29761904757143,"Lawrence"
"1135","21131",3.16666666641667,"Leslie"
"1137","21135",4.06060606027273,"Lewis"
"1138","21137",4.51754385989474,"Lincoln"
"1139","21139",3.90740740722222,"Livingston"
"1142","21145",7.04716981145283,"McCracken"
"1145","21151",6.35000000002,"Madison"
"1155","21171",4.0666666665,"Monroe"
"1156","21173",5.76851851866667,"Montgomery"
"1159","21179",5.43478260847826,"Nelson"
"1161","21183",4.225,"Ohio"
"1162","21185",6.02777777775,"Oldham"
"1164","21189",3.0333333334,"Owsley"
"1165","21191",4.77272727272727,"Pendleton"
"1167","21195",4.16935483870968,"Pike"
"1169","21199",5.64341085281395,"Pulaski"
"1174","21209",7.00462962975,"Scott"
"1175","21211",5.39880952389286,"Shelby"
"1177","21215",4.57407407411111,"Spencer"
"1178","21217",5.92857142861905,"Taylor"
"1181","21223",4.52777777783333,"Trimble"
"1183","21227",6.69369369381081,"Warren"
"1184","21229",4.185185185,"Washington"
"1185","21231",4.68627450970588,"Wayne"
"1187","21235",5.17241379313793,"Whitley"
"1188","21237",4.04761904757143,"Wolfe"
"1189","21239",5.75,"Woodford"
"1192","22005",6.66269841278571,"Ascension"
"1193","22007",4.23529411764706,"Assumption"
"1194","22009",5.21354166653125,"Avoyelles"
"1197","22015",5.83105022834247,"Bossier"
"1198","22017",6.98632478631282,"Caddo"
"1200","22019",7.23529411773529,"Calcasieu"
"1202","22021",4.11111111111111,"Caldwell"
"1204","22025",5.27083333275,"Catahoula"
"1206","22029",6.20370370338889,"Concordia"
"1208","22033",7.1490066225298,"East Baton Rouge"
"1210","22035",6.437499999625,"East Carroll"
"1214","22043",3.5777777778,"Grant"
"1215","22045",6.66666666667925,"Iberia"
"1219","22051",9.41260162591159,"Jefferson"
"1221","22053",6.17307692296154,"Jefferson Davis"
"1222","22055",7.92635658911628,"Lafayette"
"1224","22057",6.06862745094118,"Lafourche"
"1228","22063",5.37037037035185,"Livingston"
"1231","22069",5.78571428588571,"Natchitoches"
"1232","22071",13.8475033737206,"Orleans"
"1234","22073",6.83482142854464,"Ouachita"
"1236","22075",5.47826086952174,"Plaquemines"
"1239","22079",6.45138888884375,"Rapides"
"1243","22085",4.15217391313043,"Sabine"
"1244","22087",7.20748299320408,"St. Bernard"
"1246","22089",6.25000000014706,"St. Charles"
"1248","22093",5.24074074072222,"St. James"
"1249","22095",6.70555555526667,"St. John the Baptist"
"1251","22099",5.19791666675,"St. Martin"
"1252","22101",7.30370370391111,"St. Mary"
"1254","22103",6.965333333352,"St. Tammany"
"1257","22107",4.61111111116667,"Tensas"
"1258","22109",6.46969696976623,"Terrebonne"
"1264","22119",5.85897435897436,"Webster"
"1265","22121",6.24999999992857,"West Baton Rouge"
"1266","22123",3.893939394,"West Carroll"
"1269","23001",7.55787037016667,"Androscoggin"
"1271","23005",9.92845911942453,"Cumberland"
"1275","23011",6.85113268614563,"Kennebec"
"1279","23019",6.45584045587179,"Penobscot"
"1283","23027",5.51960784308824,"Waldo"
"1285","23031",6.90287769788489,"York"
"1287","24001",9.59259259242593,"Allegany"
"1288","24003",9.31720430109677,"Anne Arundel"
"1290","24005",10.6634980987662,"Baltimore"
"1292","24009",6.04545454534091,"Calvert"
"1295","24013",6.44025157236792,"Carroll"
"1296","24015",7.00877192970175,"Cecil"
"1297","24017",6.34375000015,"Charles"
"1300","24021",8.70614035082105,"Frederick"
"1301","24023",5.69696969709091,"Garrett"
"1302","24025",8.41417165675449,"Harford"
"1303","24027",10.0281385280714,"Howard"
"1305","24031",12.5491313788502,"Montgomery"
"1306","24033",11.2214786487667,"Prince George's"
"1307","24035",6.15333333348,"Queen Anne's"
"1309","24037",5.92121212118182,"St. Mary's"
"1311","24039",5.25000000011111,"Somerset"
"1314","24043",6.77719298241053,"Washington"
"1315","24045",7.17605633816901,"Wicomico"
"1317","24510",14.1444614597351,"Baltimore"
"1318","25001",9.01452991464103,"Barnstable"
"1320","25003",9.1631701635035,"Berkshire"
"1321","25005",11.5701981052041,"Bristol"
"1323","25007",11.375000001,"Dukes"
"1325","25009",12.1678899082569,"Essex"
"1327","25011",7.99462365575806,"Franklin"
"1328","25013",11.3333333333056,"Hampden"
"1329","25015",8.9777777777619,"Hampshire"
"1330","25017",12.4686395758648,"Middlesex"
"1333","25021",11.6374824190781,"Norfolk"
"1334","25023",9.27715877436769,"Plymouth"
"1336","25025",15.0772292993455,"Suffolk"
"1338","25027",9.83928571437857,"Worcester"
"1339","26001",3.5,"Alcona"
"1341","26003",6.28571428528571,"Alger"
"1343","26005",5.37999999996,"Allegan"
"1345","26007",6.45959595987879,"Alpena"
"1349","26013",5.761904762,"Baraga"
"1351","26015",5.13257575756818,"Barry"
"1352","26017",7.54528985513043,"Bay"
"1354","26019",6.23076923092308,"Benzie"
"1356","26021",6.35198135202797,"Berrien"
"1359","26025",6.21652421661538,"Calhoun"
"1360","26027",4.69927536234783,"Cass"
"1361","26029",6.46666666696,"Charlevoix"
"1365","26035",5.09259259262963,"Clare"
"1366","26037",6.40432098757407,"Clinton"
"1370","26045",6.6833333333375,"Eaton"
"1372","26049",9.05570530111321,"Genesee"
"1374","26051",4.284722222125,"Gladwin"
"1376","26055",8.44642857125,"Grand Traverse"
"1378","26057",5.46396396397297,"Gratiot"
"1379","26059",4.86991869921951,"Hillsdale"
"1380","26061",6.75000000014706,"Houghton"
"1383","26065",11.2296137339313,"Ingham"
"1385","26067",5.28148148155556,"Ionia"
"1387","26069",5.84615384611539,"Iosco"
"1389","26071",5.9,"Iron"
"1390","26073",6.47286821681395,"Isabella"
"1391","26075",5.97837150133588,"Jackson"
"1392","26077",6.79365079370899,"Kalamazoo"
"1394","26081",10.3920308484344,"Kent"
"1395","26083",5.1666666665,"Keweenaw"
"1398","26087",4.72135416673438,"Lapeer"
"1400","26091",6.02032520323171,"Lenawee"
"1401","26093",6.15929203525664,"Livingston"
"1404","26099",7.66050375131351,"Macomb"
"1406","26101",6.25925925937037,"Manistee"
"1408","26103",7.21111111121667,"Marquette"
"1413","26111",5.86153846141538,"Midland"
"1415","26115",5.72814207641803,"Monroe"
"1418","26119",4.71212121218182,"Montmorency"
"1419","26121",6.85644768853285,"Muskegon"
"1422","26125",7.81832797425509,"Oakland"
"1424","26127",5.16666666659091,"Oceana"
"1431","26139",6.62445887433766,"Ottawa"
"1435","26145",6.6358381502948,"Saginaw"
"1436","26147",6.24817518248175,"St. Clair"
"1438","26149",5.05952380928571,"St. Joseph"
"1440","26153",5.61111111116667,"Schoolcraft"
"1442","26155",5.72321428566071,"Shiawassee"
"1443","26157",4.56802721089796,"Tuscola"
"1445","26159",5.23232323231818,"Van Buren"
"1447","26161",10.270666666716,"Washtenaw"
"1449","26163",10.5654334622098,"Wayne"
"1451","26165",6.54166666679167,"Wexford"
"1452","27001",4.90196078429412,"Aitkin"
"1453","27003",9.27234042540851,"Anoka"
"1454","27005",5.58333333321429,"Becker"
"1455","27007",5.84343434348485,"Beltrami"
"1456","27009",6.19642857135714,"Benton"
"1458","27013",7.22962962957778,"Blue Earth"
"1460","27017",5.82183908027586,"Carlton"
"1461","27019",7.38043478234783,"Carver"
"1462","27021",6.11904761885714,"Cass"
"1465","27025",6.14444444456667,"Chisago"
"1466","27027",10.5416666659773,"Clay"
"1467","27029",4.5333333333,"Clearwater"
"1468","27031",6.7333333334,"Cook"
"1470","27033",5.69230769230769,"Cottonwood"
"1472","27037",10.1724137929095,"Dakota"
"1474","27041",6.43333333332,"Douglas"
"1475","27043",6.11111111105556,"Faribault"
"1477","27047",6.44086021470968,"Freeborn"
"1478","27049",6.83783783781081,"Goodhue"
"1479","27051",6.4666666668,"Grant"
"1480","27053",12.5231481482819,"Hennepin"
"1482","27055",7.10256410215385,"Houston"
"1483","27057",5.50980392176471,"Hubbard"
"1484","27059",5.43939393940909,"Isanti"
"1485","27061",5.19105691060976,"Itasca"
"1486","27063",5.33333333330769,"Jackson"
"1487","27065",5.0357142855,"Kanabec"
"1488","27067",6.63725490164706,"Kandiyohi"
"1489","27069",5.85714285714286,"Kittson"
"1490","27071",6.92857142857143,"Koochiching"
"1491","27073",5.6875,"Lac qui Parle"
"1492","27075",6.36111111091667,"Lake"
"1494","27077",4.66666666666667,"Lake of the Woods"
"1496","27081",6.2333333334,"Lincoln"
"1497","27083",7.03472222191667,"Lyon"
"1499","27087",4.6,"Mahnomen"
"1500","27089",5.01388888883333,"Marshall"
"1501","27091",6.56349206314286,"Martin"
"1502","27093",5.56060606077273,"Meeker"
"1503","27095",6.63636363627273,"Mille Lacs"
"1505","27097",5.62222222216667,"Morrison"
"1506","27099",7.55392156855882,"Mower"
"1507","27101",5.25,"Murray"
"1508","27103",6.61904761919048,"Nicollet"
"1509","27105",6.00757575754545,"Nobles"
"1511","27109",7.77327327331531,"Olmsted"
"1513","27113",6.40476190471429,"Pennington"
"1515","27117",6.712121212,"Pipestone"
"1516","27119",7.27083333334375,"Polk"
"1518","27123",13.2095833333,"Ramsey"
"1520","27125",5.8333333332,"Red Lake"
"1521","27127",6.3125,"Redwood"
"1522","27129",5.60784313729412,"Renville"
"1523","27131",7.25193798467442,"Rice"
"1524","27133",6.03703703688889,"Rock"
"1526","27137",9.18979266346411,"St. Louis"
"1528","27139",8.33606557362295,"Scott"
"1529","27141",5.966666666775,"Sherburne"
"1530","27143",5.3125000001875,"Sibley"
"1531","27145",7.44557823131633,"Stearns"
"1533","27149",5.78787878809091,"Stevens"
"1535","27153",4.73333333332,"Todd"
"1536","27155",6.3000000002,"Traverse"
"1537","27157",7.59649122784211,"Wabasha"
"1538","27159",5.74509803929412,"Wadena"
"1539","27161",6.2777777778,"Waseca"
"1540","27163",8.4829683699854,"Washington"
"1543","27169",7.67543859668421,"Winona"
"1544","27171",6.50769230767692,"Wright"
"1546","28001",6.00000000003226,"Adams"
"1549","28007",5.14705882376471,"Attala"
"1562","28033",6.31565656566667,"DeSoto"
"1563","28035",7.63522012588679,"Forrest"
"1568","28045",6.04687500003125,"Hancock"
"1570","28047",7.0684079601194,"Harrison"
"1572","28049",9.73513513512973,"Hinds"
"1577","28059",6.325,"Jackson"
"1583","28069",3.51851851855556,"Kemper"
"1585","28073",6.22619047610714,"Lamar"
"1586","28075",6.57692307723077,"Lauderdale"
"1589","28079",3.72222222211111,"Leake"
"1593","28087",6.68560606054545,"Lowndes"
"1594","28089",6.60833333338333,"Madison"
"1599","28099",4.68055555554167,"Neshoba"
"1600","28101",4,"Newton"
"1610","28121",6.26126126128378,"Rankin"
"1612","28123",4.643939394,"Scott"
"1616","28131",5.20370370377778,"Stone"
"1626","28151",7.5925925925,"Washington"
"1634","29003",5.46428571407143,"Andrew"
"1639","29013",6.04761904792857,"Bates"
"1640","29015",5.583333333625,"Benton"
"1642","29019",7.61302682002299,"Boone"
"1643","29021",8.40046296283333,"Buchanan"
"1646","29027",5.87745098032353,"Callaway"
"1648","29031",6.98809523791071,"Cape Girardeau"
"1651","29037",7.0087719298421,"Cass"
"1652","29039",5.55952380935714,"Cedar"
"1653","29041",5.796296296,"Chariton"
"1654","29043",6.19444444458333,"Christian"
"1656","29047",9.32127192979605,"Clay"
"1658","29051",7.07716049392593,"Cole"
"1660","29055",5.39682539685714,"Crawford"
"1661","29057",5.14814814811111,"Dade"
"1662","29059",4.64444444433333,"Dallas"
"1663","29061",5.500000000125,"Daviess"
"1664","29063",5.5833333333,"DeKalb"
"1667","29069",7.04545454536364,"Dunklin"
"1668","29071",6.35897435884615,"Franklin"
"1671","29077",7.98303393217365,"Greene"
"1675","29085",4.20370370366667,"Hickory"
"1678","29091",6.203125,"Howell"
"1680","29095",11.5217925107366,"Jackson"
"1682","29097",7.76773049644681,"Jasper"
"1683","29099",7.10206718344186,"Jefferson"
"1687","29107",6.29444444456667,"Lafayette"
"1688","29109",6.67741935490323,"Lawrence"
"1690","29113",5.76282051288462,"Lincoln"
"1691","29115",5.979166667,"Linn"
"1692","29117",6.34848484827273,"Livingston"
"1693","29119",4.88235294117647,"McDonald"
"1696","29125",4.07142857157143,"Maries"
"1698","29129",5.04166666675,"Mercer"
"1701","29135",5.93055555566667,"Moniteau"
"1704","29141",5.39215686270588,"Morgan"
"1706","29145",6.12222222237778,"Newton"
"1707","29147",6.83333333338889,"Nodaway"
"1708","29149",4.5000000001,"Oregon"
"1709","29151",4.60606060609091,"Osage"
"1710","29153",4.7833333333,"Ozark"
"1711","29155",7.00877192963158,"Pemiscot"
"1712","29157",6.3854166663125,"Perry"
"1713","29159",7.41666666671053,"Pettis"
"1714","29161",6.29729729751351,"Phelps"
"1715","29163",6.26470588194118,"Pike"
"1716","29165",7.96825396823809,"Platte"
"1718","29169",5.78160919537931,"Pulaski"
"1720","29173",5.37037037044444,"Ralls"
"1721","29175",6.75396825371429,"Randolph"
"1722","29177",5.09803921570588,"Ray"
"1723","29179",4.83333333333333,"Reynolds"
"1724","29181",4.29761904757143,"Ripley"
"1725","29183",7.93055555560714,"St. Charles"
"1727","29185",4.72222222222222,"St. Clair"
"1728","29187",5.18888888886667,"St. Francois"
"1730","29189",11.2174855493483,"St. Louis"
"1731","29195",6.79861111145833,"Saline"
"1732","29197",5.2666666668,"Schuyler"
"1733","29199",4.85714285714286,"Scotland"
"1734","29201",7.38095238102857,"Scott"
"1735","29203",4.750000000125,"Shannon"
"1736","29205",6.64285714271429,"Shelby"
"1737","29207",6.22435897446154,"Stoddard"
"1738","29209",5.368055555625,"Stone"
"1739","29211",5.04166666625,"Sullivan"
"1740","29213",6.50980392167647,"Taney"
"1741","29215",4.87878787877273,"Texas"
"1743","29219",5.99999999989474,"Warren"
"1744","29221",5.09649122805263,"Washington"
"1745","29223",4.1555555556,"Wayne"
"1746","29225",5.65942028982609,"Webster"
"1748","29229",5.48245614047368,"Wright"
"1749","29510",13.9782407406972,"St. Louis"
"1750","30001",7,"Beaverhead"
"1751","30003",5.33333333372727,"Big Horn"
"1752","30005",5.25,"Blaine"
"1753","30007",6.333333333,"Broadwater"
"1754","30009",6.07575757545455,"Carbon"
"1755","30011",5.166666667,"Carter"
"1756","30013",8.11111111143055,"Cascade"
"1757","30015",5.52777777783333,"Chouteau"
"1759","30019",4.666666667,"Daniels"
"1760","30021",7.62121212090909,"Dawson"
"1761","30023",7.01515151490909,"Deer Lodge"
"1762","30025",6.94444444433333,"Fallon"
"1763","30027",7.083333334,"Fergus"
"1764","30029",7.28571428568571,"Flathead"
"1765","30031",10.6083333338333,"Gallatin"
"1766","30033",6.666666667,"Garfield"
"1767","30035",4.07407407411111,"Glacier"
"1769","30037",5.833333333,"Golden Valley"
"1771","30041",7.18421052668421,"Hill"
"1773","30045",5.3333333335,"Judith Basin"
"1774","30047",5.53333333328,"Lake"
"1775","30049",7.82026143821569,"Lewis and Clark"
"1776","30051",5.4166666665,"Liberty"
"1777","30053",7.05882352958823,"Lincoln"
"1779","30057",5.35714285728571,"Madison"
"1780","30059",5.3333333335,"Meagher"
"1782","30063",11.9627192984342,"Missoula"
"1783","30065",5.6666666668,"Musselshell"
"1784","30067",8.2291666660625,"Park"
"1786","30069",5,"Petroleum"
"1787","30071",7.37500000075,"Phillips"
"1789","30075",5,"Powder River"
"1790","30077",6.541666666625,"Powell"
"1791","30079",6.166666667,"Prairie"
"1792","30081",5.79569892464516,"Ravalli"
"1793","30083",7.29166666675,"Richland"
"1794","30085",6.36363636372727,"Roosevelt"
"1795","30087",6.895833333,"Rosebud"
"1796","30089",5.9500000001,"Sanders"
"1797","30091",5.6333333334,"Sheridan"
"1798","30093",13.6936936942432,"Silver Bow"
"1801","30099",6,"Teton"
"1802","30101",7.28571428557143,"Toole"
"1805","30105",7.020833333375,"Valley"
"1806","30107",6.5,"Wheatland"
"1807","30109",6.5,"Wibaux"
"1808","30111",8.0386904761875,"Yellowstone"
"1830","31043",11.5128205143846,"Dakota"
"1836","31055",11.835345405827,"Douglas"
"1838","31059",7.5333333342,"Fillmore"
"1848","31079",8.28723404261702,"Hall"
"1859","31101",7.55555555633333,"Keith"
"1863","31109",13.282499999835,"Lancaster"
"1886","31153",8.10583941607299,"Sarpy"
"1896","31173",6.111111111,"Thurston"
"1898","31177",5.78703703694444,"Washington"
"1904","32003",11.9576249355611,"Clark"
"1905","32005",6.61290322580645,"Douglas"
"1909","32011",4.5,"Eureka"
"1910","32013",6.023809524,"Humboldt"
"1911","32015",6.3333333334,"Lander"
"1918","32031",10.278322440183,"Washoe"
"1921","32510",9.98412698414286,"Carson City"
"1928","33011",7.65365551420818,"Hillsborough"
"1930","33013",6.78217821783168,"Merrimack"
"1931","33015",7.03425925925556,"Rockingham"
"1933","33017",6.91991341998701,"Strafford"
"1935","34001",12.255494505478,"Atlantic"
"1937","34003",13.5151706700051,"Bergen"
"1938","34005",9.82671480133935,"Burlington"
"1940","34007",12.8215532285785,"Camden"
"1941","34009",11.2981481484778,"Cape May"
"1943","34011",8.78451178442424,"Cumberland"
"1945","34013",13.3452914797892,"Essex"
"1947","34015",10.7722513089058,"Gloucester"
"1948","34017",14.3918918921036,"Hudson"
"1950","34019",6.83333333335443,"Hunterdon"
"1951","34021",12.3298898071777,"Mercer"
"1952","34023",11.8677501593614,"Middlesex"
"1953","34025",11.3703703703098,"Monmouth"
"1955","34027",9.98700564977288,"Morris"
"1956","34029",8.69777777787733,"Ocean"
"1958","34031",13.5232876712082,"Passaic"
"1959","34033",9.62925170055102,"Salem"
"1961","34035",9.01473296486188,"Somerset"
"1962","34037",6.48148148153704,"Sussex"
"1963","34039",13.1139088728633,"Union"
"1964","34041",8.50210970479747,"Warren"
"1965","35001",12.4506880734335,"Bernalillo"
"1967","35005",7.90384615403846,"Chaves"
"1968","35006",3.76190476171429,"Cibola"
"1969","35007",6.41666666671429,"Colfax"
"1971","35009",7.8416666665,"Curry"
"1973","35013",7.40310077525581,"Doña Ana"
"1974","35015",7.73863636375,"Eddy"
"1977","35021",6.333333333,"Harding"
"1979","35025",7.51666666663333,"Lea"
"1980","35028",6.72580645148387,"Los Alamos"
"1981","35029",7.56862745152941,"Luna"
"1982","35031",5.14423076898077,"McKinley"
"1985","35035",6.38652482291489,"Otero"
"1987","35039",4.8448275862069,"Rio Arriba"
"1988","35041",6.69607843117647,"Roosevelt"
"1989","35043",7.71296296305556,"Sandoval"
"1990","35045",7.73711340198969,"San Juan"
"1992","35049",9.26567656746535,"Santa Fe"
"1995","35053",1,"Socorro"
"1997","35055",6.6875000005,"Taos"
"2001","35061",4.166666667,"Valencia"
"2003","36001",11.4049645391872,"Albany"
"2004","36003",1,"Allegany"
"2006","36005",12.9080011553891,"Bronx"
"2007","36007",7.09558823530882,"Broome"
"2008","36009",4.96296296288889,"Cattaraugus"
"2010","36011",7.83555555536,"Cayuga"
"2012","36013",7.09641873276033,"Chautauqua"
"2014","36015",7.01149425272414,"Chemung"
"2016","36019",5.59523809525974,"Clinton"
"2017","36021",6.12295081977049,"Columbia"
"2020","36027",7.02284946239919,"Dutchess"
"2021","36029",11.6306769494756,"Erie"
"2024","36033",4.583333333,"Franklin"
"2027","36037",3.666666667,"Genesee"
"2029","36039",5.57751938,"Greene"
"2031","36043",5.78225806453226,"Herkimer"
"2032","36045",6.03191489359574,"Jefferson"
"2034","36047",13.5336692258752,"Kings"
"2037","36051",7.62592592613333,"Livingston"
"2038","36053",6.02482269512766,"Madison"
"2039","36055",11.2425742572838,"Monroe"
"2041","36057",5.92063492061905,"Montgomery"
"2042","36059",14.1114537444581,"Nassau"
"2044","36061",13.0296296295966,"New York"
"2045","36063",9.6476190476,"Niagara"
"2047","36065",9.81702898542935,"Oneida"
"2049","36067",11.2293859649263,"Onondaga"
"2050","36069",6.21951219514634,"Ontario"
"2051","36071",8.26871980668478,"Orange"
"2052","36073",5.4833333334,"Orleans"
"2054","36075",8.34156378580247,"Oswego"
"2056","36077",5.44047619046429,"Otsego"
"2057","36079",7.14734299510145,"Putnam"
"2058","36081",14.121012416463,"Queens"
"2060","36083",10.121333333344,"Rensselaer"
"2061","36085",13.6780415427033,"Richmond"
"2063","36087",8.98522167476847,"Rockland"
"2064","36089",5.83021806852336,"St. Lawrence"
"2065","36091",7.85851318953957,"Saratoga"
"2066","36093",11.5809178741377,"Schenectady"
"2067","36095",4.58080808072727,"Schoharie"
"2071","36103",8.56028724118838,"Suffolk"
"2074","36107",6.01851851871111,"Tioga"
"2075","36109",6.58854166657813,"Tompkins"
"2077","36113",7.08510638280851,"Warren"
"2078","36115",5.27898550723913,"Washington"
"2079","36117",6.16393442613115,"Wayne"
"2081","36119",12.9291845493233,"Westchester"
"2084","36123",5.57936507947619,"Yates"
"2085","37001",6.77876106195575,"Alamance"
"2086","37003",5.27777777779167,"Alexander"
"2088","37007",5.052631579,"Anson"
"2090","37011",6.6041666665625,"Avery"
"2091","37013",5.92857142865714,"Beaufort"
"2094","37019",6.38389513107865,"Brunswick"
"2096","37021",9.38203463227922,"Buncombe"
"2097","37023",5.35919540225862,"Burke"
"2098","37025",9.10460992941489,"Cabarrus"
"2099","37027",5.77419354840323,"Caldwell"
"2102","37033",3.89814814822222,"Caswell"
"2103","37035",6.38771929822105,"Catawba"
"2104","37037",5.55714285717143,"Chatham"
"2105","37039",5.60317460319048,"Cherokee"
"2106","37041",5.39285714285714,"Chowan"
"2109","37047",4.95390070917021,"Columbus"
"2111","37051",6.73834196890674,"Cumberland"
"2113","37053",5.70238095235714,"Currituck"
"2116","37057",6.0447530865463,"Davidson"
"2117","37059",5.32,"Davie"
"2118","37061",4.77941176476471,"Duplin"
"2119","37063",10.6195175435658,"Durham"
"2121","37065",7.82624113474468,"Edgecombe"
"2122","37067",7.08641975311934,"Forsyth"
"2123","37069",5.25000000003333,"Franklin"
"2124","37071",6.68015414260116,"Gaston"
"2126","37075",4.5833333335,"Graham"
"2129","37081",7.92840778923368,"Guilford"
"2131","37083",5.93790849684314,"Halifax"
"2132","37085",5.69672131139344,"Harnett"
"2133","37087",6.37234042544681,"Haywood"
"2135","37089",6.90610328629577,"Henderson"
"2139","37095",5.75,"Hyde"
"2141","37097",5.96874999994643,"Iredell"
"2142","37099",5.88888888866667,"Jackson"
"2144","37101",5.77380952377381,"Johnston"
"2145","37103",4.380952381,"Jones"
"2146","37105",6.04504504508108,"Lee"
"2147","37107",6.40070921991489,"Lenoir"
"2148","37109",5.48666666672,"Lincoln"
"2151","37115",4.8854166666875,"Madison"
"2153","37119",10.950181159462,"Mecklenburg"
"2158","37127",8.45384615355385,"Nash"
"2159","37129",11.2005649715678,"New Hanover"
"2161","37131",3.94696969704545,"Northampton"
"2162","37133",5.93333333335789,"Onslow"
"2164","37135",9.84888888873333,"Orange"
"2167","37141",5.79032258067742,"Pender"
"2169","37143",4.13888888891667,"Perquimans"
"2170","37145",5.51282051269231,"Person"
"2171","37147",7.04687500005208,"Pitt"
"2172","37149",5.66666666658333,"Polk"
"2173","37151",5.57945736424419,"Randolph"
"2176","37157",5.41304347830435,"Rockingham"
"2177","37159",6.40602836885106,"Rowan"
"2180","37165",5.99382716059259,"Scotland"
"2181","37167",6.17391304345652,"Stanly"
"2182","37169",4.68279569893548,"Stokes"
"2183","37171",5.74858757064407,"Surry"
"2184","37173",4.94444444433333,"Swain"
"2188","37179",6.21359223307767,"Union"
"2190","37183",10.3211920531523,"Wake"
"2194","37189",7.00000000006452,"Watauga"
"2195","37191",5.76666666665333,"Wayne"
"2197","37195",6.75757575745455,"Wilson"
"2198","37197",5.10119047614286,"Yadkin"
"2202","38005",3.91666666675,"Benson"
"2208","38015",8.12727272707273,"Burleigh"
"2209","38017",12.2916666666771,"Cass"
"2218","38035",12.6975308647222,"Grand Forks"
"2227","38053",6,"McKenzie"
"2231","38059",7.3166666666,"Morton"
"2232","38061",7.05555555533333,"Mountrail"
"2242","38079",5.2333333332,"Rolette"
"2246","38085",4.5833333335,"Sioux"
"2254","38101",7.86000000002,"Ward"
"2257","39001",5.09090909104545,"Adams"
"2258","39003",6.94746376815217,"Allen"
"2260","39007",6.19175627232258,"Ashtabula"
"2263","39011",6.55691056897561,"Auglaize"
"2264","39013",7.04166666666176,"Belmont"
"2266","39017",9.00624219704494,"Butler"
"2267","39019",5.4533333334,"Carroll"
"2268","39021",5.08333333317647,"Champaign"
"2269","39023",6.59803921570588,"Clark"
"2270","39025",6.45056497166949,"Clermont"
"2275","39035",11.9520725388497,"Cuyahoga"
"2277","39037",5.95833333303846,"Darke"
"2279","39041",7.374999999875,"Delaware"
"2280","39043",9.65217391315942,"Erie"
"2282","39045",6.54255319174468,"Fairfield"
"2283","39047",5.93589743596154,"Fayette"
"2284","39049",11.5615124153442,"Franklin"
"2286","39051",5.9086021503871,"Fulton"
"2288","39055",5.68717948718462,"Geauga"
"2289","39057",7.01785714296429,"Greene"
"2291","39061",11.3345289334735,"Hamilton"
"2292","39063",7.2688172043871,"Hancock"
"2293","39065",5.99404761925,"Hardin"
"2295","39069",5.90740740766667,"Henry"
"2299","39077",6.04861111114583,"Huron"
"2301","39081",6.46268656707463,"Jefferson"
"2302","39083",6.35869565228261,"Knox"
"2303","39085",11.1753246751623,"Lake"
"2305","39087",6.53216374242105,"Lawrence"
"2306","39089",6.51636904751786,"Licking"
"2307","39091",6.12820512807692,"Logan"
"2308","39093",6.82918739632836,"Lorain"
"2310","39095",11.8543240975315,"Lucas"
"2312","39097",5.13690476189286,"Madison"
"2313","39099",6.72916666666204,"Mahoning"
"2314","39101",6.27485380114035,"Marion"
"2315","39103",6.87121212131818,"Medina"
"2318","39109",6.87403100767442,"Miami"
"2320","39113",11.5628480508186,"Montgomery"
"2324","39119",6.37777777762667,"Muskingum"
"2326","39123",6.22093023255814,"Ottawa"
"2329","39129",5.98611111105556,"Pickaway"
"2331","39133",6.47359735968317,"Portage"
"2332","39135",5.52450980391176,"Preble"
"2333","39137",6.03703703714815,"Putnam"
"2334","39139",6.43859649126316,"Richland"
"2337","39145",5.94977168957534,"Scioto"
"2340","39151",7.60326086952899,"Stark"
"2341","39153",7.67846607677876,"Summit"
"2342","39155",6.46286701218135,"Trumbull"
"2343","39157",7.63636363638961,"Tuscarawas"
"2344","39159",5.39999999986667,"Union"
"2345","39161",6.17857142857143,"Van Wert"
"2347","39165",7.06172839505556,"Warren"
"2348","39167",5.92198581548936,"Washington"
